country,iso3c,year,value
Algeria,DZA,2000,70.18390243902441
Algeria,DZA,2001,70.60175609756098
Algeria,DZA,2002,71.01485365853658
Algeria,DZA,2003,71.421
Algeria,DZA,2004,71.81626829268293
Algeria,DZA,2005,72.19656097560976
Algeria,DZA,2006,72.55770731707318
Algeria,DZA,2007,72.89836585365853
Algeria,DZA,2008,73.21931707317074
Algeria,DZA,2009,73.52102439024391
Algeria,DZA,2010,73.8040487804878
Algeria,DZA,2011,74.07
Algeria,DZA,2012,74.32409756097562
Algeria,DZA,2013,74.5689512195122
Algeria,DZA,2014,74.80809756097563
East Asia & Pacific (excluding high income),EAP,1990,67.89567959687334
East Asia & Pacific (excluding high income),EAP,1991,68.07640142449924
East Asia & Pacific (excluding high income),EAP,1992,68.2526095872946
East Asia & Pacific (excluding high income),EAP,1993,68.43077210889365
East Asia & Pacific (excluding high income),EAP,1994,68.61935781148804
East Asia & Pacific (excluding high income),EAP,1995,68.83075670672427
East Asia & Pacific (excluding high income),EAP,1996,69.07539287654654
East Asia & Pacific (excluding high income),EAP,1997,69.35674527923373
East Asia & Pacific (excluding high income),EAP,1998,69.67224893910019
East Asia & Pacific (excluding high income),EAP,1999,70.01776349016167
East Asia & Pacific (excluding high income),EAP,2000,70.3843730838181
East Asia & Pacific (excluding high income),EAP,2001,70.76138297669168
East Asia & Pacific (excluding high income),EAP,2002,71.13363591491716
East Asia & Pacific (excluding high income),EAP,2003,71.48979307627367
East Asia & Pacific (excluding high income),EAP,2004,71.82203952413943
East Asia & Pacific (excluding high income),EAP,2005,72.1244004378215
East Asia & Pacific (excluding high income),EAP,2006,72.39476562853305
East Asia & Pacific (excluding high income),EAP,2007,72.63781205611005
East Asia & Pacific (excluding high income),EAP,2008,72.86093936004309
East Asia & Pacific (excluding high income),EAP,2009,73.06613678560865
East Asia & Pacific (excluding high income),EAP,2010,73.25832583805067
East Asia & Pacific (excluding high income),EAP,2011,73.4422263350294
East Asia & Pacific (excluding high income),EAP,2012,73.62225309806594
East Asia & Pacific (excluding high income),EAP,2013,73.80252570865458
East Asia & Pacific (excluding high income),EAP,2014,73.9857230370492
Early-demographic dividend,EAR,1990,60.61007582458452
Early-demographic dividend,EAR,1991,61.035063270538544
Early-demographic dividend,EAR,1992,61.46003906247523
Early-demographic dividend,EAR,1993,61.884762825535965
Early-demographic dividend,EAR,1994,62.30069862296533
Early-demographic dividend,EAR,1995,62.702417555161865
Early-demographic dividend,EAR,1996,63.08691883392276
Early-demographic dividend,EAR,1997,63.45060858013591
Early-demographic dividend,EAR,1998,63.79708928210822
Early-demographic dividend,EAR,1999,64.12819925230238
Early-demographic dividend,EAR,2000,64.4462816101576
Early-demographic dividend,EAR,2001,64.75736226838839
Early-demographic dividend,EAR,2002,65.06691166335321
Early-demographic dividend,EAR,2003,65.38078705425481
Early-demographic dividend,EAR,2004,65.70150058312133
Early-demographic dividend,EAR,2005,66.030000344446
Early-demographic dividend,EAR,2006,66.37028036290748
Early-demographic dividend,EAR,2007,66.71684118249338
Early-demographic dividend,EAR,2008,67.06796007992534
Early-demographic dividend,EAR,2009,67.41910915509689
Early-demographic dividend,EAR,2010,67.76523919025297
Early-demographic dividend,EAR,2011,68.10269938819576
Early-demographic dividend,EAR,2012,68.42853910694515
Early-demographic dividend,EAR,2013,68.7417617855122
Early-demographic dividend,EAR,2014,69.03914206688466
East Asia & Pacific,EAS,1990,68.92980959342323
East Asia & Pacific,EAS,1991,69.1197911047175
East Asia & Pacific,EAS,1992,69.28309363385729
East Asia & Pacific,EAS,1993,69.46095457487955
East Asia & Pacific,EAS,1994,69.66043675433443
East Asia & Pacific,EAS,1995,69.8406209854682
East Asia & Pacific,EAS,1996,70.11553678247162
East Asia & Pacific,EAS,1997,70.39551134233174
East Asia & Pacific,EAS,1998,70.69055597213335
East Asia & Pacific,EAS,1999,71.01638451674704
East Asia & Pacific,EAS,2000,71.39122553866964
East Asia & Pacific,EAS,2001,71.76389170112576
East Asia & Pacific,EAS,2002,72.1190553820139
East Asia & Pacific,EAS,2003,72.45788816130477
East Asia & Pacific,EAS,2004,72.78565228810915
East Asia & Pacific,EAS,2005,73.06039637661645
East Asia & Pacific,EAS,2006,73.34397182633343
East Asia & Pacific,EAS,2007,73.58465953671158
East Asia & Pacific,EAS,2008,73.80130839492243
East Asia & Pacific,EAS,2009,74.02087225616154
East Asia & Pacific,EAS,2010,74.194146363902
East Asia & Pacific,EAS,2011,74.35283056388778
East Asia & Pacific,EAS,2012,74.5505228436785
East Asia & Pacific,EAS,2013,74.73859854871958
East Asia & Pacific,EAS,2014,74.92850744213446
Europe & Central Asia (excluding high income),ECA,1990,68.25626528824394
Europe & Central Asia (excluding high income),ECA,1991,67.99675859420243
Europe & Central Asia (excluding high income),ECA,1992,67.34720839659963
Europe & Central Asia (excluding high income),ECA,1993,66.48151899532287
Europe & Central Asia (excluding high income),ECA,1994,66.23103363280897
Europe & Central Asia (excluding high income),ECA,1995,66.48559376033545
Europe & Central Asia (excluding high income),ECA,1996,66.90941332102535
Europe & Central Asia (excluding high income),ECA,1997,67.4778412962145
Europe & Central Asia (excluding high income),ECA,1998,67.62082875673933
Europe & Central Asia (excluding high income),ECA,1999,67.59008523479726
Europe & Central Asia (excluding high income),ECA,2000,67.56730634698229
Europe & Central Asia (excluding high income),ECA,2001,67.82030563535214
Europe & Central Asia (excluding high income),ECA,2002,67.77948037494836
Europe & Central Asia (excluding high income),ECA,2003,67.90375612157584
Europe & Central Asia (excluding high income),ECA,2004,68.21510747779847
Europe & Central Asia (excluding high income),ECA,2005,68.33629915074337
Europe & Central Asia (excluding high income),ECA,2006,68.93419784262191
Europe & Central Asia (excluding high income),ECA,2007,69.42256412521712
Europe & Central Asia (excluding high income),ECA,2008,69.69077046769297
Europe & Central Asia (excluding high income),ECA,2009,70.27439377400297
Europe & Central Asia (excluding high income),ECA,2010,70.58648077419636
Europe & Central Asia (excluding high income),ECA,2011,71.11558557666622
Europe & Central Asia (excluding high income),ECA,2012,71.5362036441746
Europe & Central Asia (excluding high income),ECA,2013,71.73616713776276
Europe & Central Asia (excluding high income),ECA,2014,71.89472566267892
Europe & Central Asia,ECS,1990,72.07460898935267
Europe & Central Asia,ECS,1991,71.98127147188545
Europe & Central Asia,ECS,1992,71.90680699706282
Europe & Central Asia,ECS,1993,71.58537765323202
Europe & Central Asia,ECS,1994,71.65091957036846
Europe & Central Asia,ECS,1995,71.84104737739514
Europe & Central Asia,ECS,1996,72.19486491297071
Europe & Central Asia,ECS,1997,72.58401697903129
Europe & Central Asia,ECS,1998,72.80461164071428
Europe & Central Asia,ECS,1999,72.90653698282433
Europe & Central Asia,ECS,2000,73.02481890258181
Europe & Central Asia,ECS,2001,73.34084580630888
Europe & Central Asia,ECS,2002,73.40020379738132
Europe & Central Asia,ECS,2003,73.5079910388462
Europe & Central Asia,ECS,2004,73.93509897060407
Europe & Central Asia,ECS,2005,74.0899543359899
Europe & Central Asia,ECS,2006,74.57378934029408
Europe & Central Asia,ECS,2007,74.92140241215179
Europe & Central Asia,ECS,2008,75.16710057104596
Europe & Central Asia,ECS,2009,75.55236184887234
Europe & Central Asia,ECS,2010,75.84470244056696
Europe & Central Asia,ECS,2011,76.3737173428461
Europe & Central Asia,ECS,2012,76.55823316787409
Europe & Central Asia,ECS,2013,76.78922389986602
Europe & Central Asia,ECS,2014,76.89220420952499
Ecuador,ECU,1990,68.99536585365856
Ecuador,ECU,1991,69.49326829268294
Ecuador,ECU,1992,69.96358536585367
Ecuador,ECU,1993,70.40882926829269
Ecuador,ECU,1994,70.82904878048781
Ecuador,ECU,1995,71.22682926829269
Ecuador,ECU,1996,71.60473170731707
Ecuador,ECU,1997,71.96431707317073
Ecuador,ECU,1998,72.30814634146341
Ecuador,ECU,1999,72.63524390243903
Ecuador,ECU,2000,72.94417073170732
Ecuador,ECU,2001,73.23043902439025
Ecuador,ECU,2002,73.49199999999999
Ecuador,ECU,2003,73.72780487804879
Ecuador,ECU,2004,73.94231707317074
Ecuador,ECU,2005,74.1379756097561
Ecuador,ECU,2006,74.32021951219512
Ecuador,ECU,2007,74.49502439024391
Ecuador,ECU,2008,74.66782926829269
Ecuador,ECU,2009,74.84460975609757
Ecuador,ECU,2010,75.0298048780488
Ecuador,ECU,2011,75.22643902439026
Ecuador,ECU,2012,75.433
Ecuador,ECU,2013,75.64851219512197
Ecuador,ECU,2014,75.87248780487805
"Egypt, Arab Rep.",EGY,1990,64.54907317073172
"Egypt, Arab Rep.",EGY,1991,64.95534146341464
"Egypt, Arab Rep.",EGY,1992,65.36963414634147
"Egypt, Arab Rep.",EGY,1993,65.8099512195122
"Egypt, Arab Rep.",EGY,1994,66.27829268292683
"Egypt, Arab Rep.",EGY,1995,66.76068292682928
"Egypt, Arab Rep.",EGY,1996,67.23209756097562
"Egypt, Arab Rep.",EGY,1997,67.6640731707317
"Egypt, Arab Rep.",EGY,1998,68.03658536585368
"Egypt, Arab Rep.",EGY,1999,68.34514634146342
"Egypt, Arab Rep.",EGY,2000,68.59075609756098
"Egypt, Arab Rep.",EGY,2001,68.78643902439025
"Egypt, Arab Rep.",EGY,2002,68.95265853658539
"Egypt, Arab Rep.",EGY,2003,69.10943902439026
"Egypt, Arab Rep.",EGY,2004,69.26578048780488
"Egypt, Arab Rep.",EGY,2005,69.42968292682927
"Egypt, Arab Rep.",EGY,2006,69.60319512195123
"Egypt, Arab Rep.",EGY,2007,69.78229268292684
"Egypt, Arab Rep.",EGY,2008,69.96446341463414
"Egypt, Arab Rep.",EGY,2009,70.15014634146341
"Egypt, Arab Rep.",EGY,2010,70.34029268292684
"Egypt, Arab Rep.",EGY,2011,70.53331707317074
"Egypt, Arab Rep.",EGY,2012,70.72914634146342
"Egypt, Arab Rep.",EGY,2013,70.92578048780489
"Egypt, Arab Rep.",EGY,2014,71.12170731707317
Euro area,EMU,1990,75.896827350164
Euro area,EMU,1991,76.02340043551897
Euro area,EMU,1992,76.37858954177621
Euro area,EMU,1993,76.48565429958632
Euro area,EMU,1994,76.7937489773504
Euro area,EMU,1995,76.95396182203811
Euro area,EMU,1996,77.2169410821211
Euro area,EMU,1997,77.57972727599648
Euro area,EMU,1998,77.79547338117465
Euro area,EMU,1999,78.0201424787275
Euro area,EMU,2000,78.27412635384195
Euro area,EMU,2001,78.59677042269766
Euro area,EMU,2002,78.68434302080146
Euro area,EMU,2003,78.70705506450985
Euro area,EMU,2004,79.27856409865451
Euro area,EMU,2005,79.42614448923685
Euro area,EMU,2006,79.85599294519825
Euro area,EMU,2007,80.09975172867067
Euro area,EMU,2008,80.30279258178251
Euro area,EMU,2009,80.50341312649091
Euro area,EMU,2010,80.7466582056035
Euro area,EMU,2011,81.30310224012777
Euro area,EMU,2012,81.31225454266222
Euro area,EMU,2013,81.5940488830014
Euro area,EMU,2014,81.64866943714898
Eritrea,ERI,1990,48.2359512195122
Eritrea,ERI,1991,49.01848780487805
Eritrea,ERI,1992,49.84004878048781
Eritrea,ERI,1993,50.68968292682927
Eritrea,ERI,1994,51.55134146341464
Eritrea,ERI,1995,52.404609756097564
Eritrea,ERI,1996,53.22853658536586
Eritrea,ERI,1997,54.00960975609756
Eritrea,ERI,1998,54.73934146341465
Eritrea,ERI,1999,55.41168292682928
Eritrea,ERI,2000,56.025024390243914
Eritrea,ERI,2001,56.58278048780488
Eritrea,ERI,2002,57.10282926829269
Eritrea,ERI,2003,57.602682926829274
Eritrea,ERI,2004,58.0928292682927
Eritrea,ERI,2005,58.59241463414635
Eritrea,ERI,2006,59.116560975609765
Eritrea,ERI,2007,59.66941463414635
Eritrea,ERI,2008,60.25007317073172
Eritrea,ERI,2009,60.85351219512196
Eritrea,ERI,2010,61.46614634146343
Eritrea,ERI,2011,62.06936585365854
Eritrea,ERI,2012,62.6449756097561
Eritrea,ERI,2013,63.1778780487805
Eritrea,ERI,2014,63.66302439024392
Spain,ESP,1990,76.83756097560976
Spain,ESP,1991,76.97121951219513
Spain,ESP,1992,77.41
Spain,ESP,1993,77.54658536585367
Spain,ESP,1994,77.90146341463415
Spain,ESP,1995,77.98073170731708
Spain,ESP,1996,78.12048780487805
Spain,ESP,1997,78.60414634146342
Spain,ESP,1998,78.66585365853659
Spain,ESP,1999,78.71707317073172
Spain,ESP,2000,78.96585365853659
Spain,ESP,2001,79.36829268292684
Spain,ESP,2002,79.56829268292684
Spain,ESP,2003,79.61951219512197
Spain,ESP,2004,79.87073170731709
Spain,ESP,2005,80.17073170731709
Spain,ESP,2006,80.8219512195122
Spain,ESP,2007,80.87317073170732
Spain,ESP,2008,81.17560975609757
Spain,ESP,2009,81.47560975609755
Spain,ESP,2010,81.6268292682927
Spain,ESP,2011,82.47560975609757
Spain,ESP,2012,82.4268292682927
Spain,ESP,2013,83.07804878048782
Spain,ESP,2014,83.07804878048782
Estonia,EST,1990,69.47560975609757
Estonia,EST,1991,69.37317073170732
Estonia,EST,1992,68.86341463414635
Estonia,EST,1993,67.90975609756099
Estonia,EST,1994,66.5
Estonia,EST,1995,67.54390243902438
Estonia,EST,1996,69.61219512195122
Estonia,EST,1997,69.80975609756099
Estonia,EST,1998,69.35853658536585
Estonia,EST,1999,70.06341463414634
Estonia,EST,2000,70.41707317073173
Estonia,EST,2001,70.25853658536586
Estonia,EST,2002,70.9048780487805
Estonia,EST,2003,71.3170731707317
Estonia,EST,2004,71.90975609756097
Estonia,EST,2005,72.56829268292682
Estonia,EST,2006,72.69146341463414
Estonia,EST,2007,72.81463414634148
Estonia,EST,2008,73.77073170731708
Estonia,EST,2009,74.82439024390244
Estonia,EST,2010,75.42926829268293
Estonia,EST,2011,76.22926829268293
Estonia,EST,2012,76.3268292682927
Estonia,EST,2013,77.14146341463415
Estonia,EST,2014,77.23902439024391
Ethiopia,ETH,1990,47.09956097560976
Ethiopia,ETH,1991,47.50536585365854
Ethiopia,ETH,1992,47.91324390243903
Ethiopia,ETH,1993,48.34770731707318
Ethiopia,ETH,1994,48.813292682926836
Ethiopia,ETH,1995,49.305512195121956
Ethiopia,ETH,1996,49.8099512195122
Ethiopia,ETH,1997,50.318048780487814
Ethiopia,ETH,1998,50.83029268292683
Ethiopia,ETH,1999,51.357585365853666
Ethiopia,ETH,2000,51.93034146341464
Ethiopia,ETH,2001,52.5869268292683
Ethiopia,ETH,2002,53.34824390243903
Ethiopia,ETH,2003,54.219219512195124
Ethiopia,ETH,2004,55.18982926829269
Ethiopia,ETH,2005,56.23656097560976
Ethiopia,ETH,2006,57.32492682926829
Ethiopia,ETH,2007,58.40800000000001
Ethiopia,ETH,2008,59.44692682926829
Ethiopia,ETH,2009,60.41578048780488
Ethiopia,ETH,2010,61.29612195121952
Ethiopia,ETH,2011,62.0830243902439
Ethiopia,ETH,2012,62.793536585365864
Ethiopia,ETH,2013,63.44219512195122
Ethiopia,ETH,2014,64.0350243902439
European Union,EUU,1990,74.85923994443888
European Union,EUU,1991,74.96779186034236
European Union,EUU,1992,75.28681784067807
European Union,EUU,1993,75.39359424563494
European Union,EUU,1994,75.68926831769792
European Union,EUU,1995,75.81339329996575
European Union,EUU,1996,76.06554941615609
European Union,EUU,1997,76.35870711144678
European Union,EUU,1998,76.59362932842869
European Union,EUU,1999,76.82357230226732
European Union,EUU,2000,77.15746403339176
European Union,EUU,2001,77.49263341310233
European Union,EUU,2002,77.6054820706136
European Union,EUU,2003,77.69290755801244
European Union,EUU,2004,78.19223401925477
European Union,EUU,2005,78.3638710720652
European Union,EUU,2006,78.73775068140382
European Union,EUU,2007,78.96821027012939
European Union,EUU,2008,79.1830510497283
European Union,EUU,2009,79.44111756932506
European Union,EUU,2010,79.72474907105193
European Union,EUU,2011,80.28969816749229
European Union,EUU,2012,80.30786029650717
European Union,EUU,2013,80.58953364297211
European Union,EUU,2014,80.67381364140002
Fragile and conflict affected situations,FCS,1990,55.08201688482988
Fragile and conflict affected situations,FCS,1991,55.293082849027954
Fragile and conflict affected situations,FCS,1992,55.471357156603354
Fragile and conflict affected situations,FCS,1993,55.6251043551963
Fragile and conflict affected situations,FCS,1994,55.76098155831581
Fragile and conflict affected situations,FCS,1995,55.88810078039631
Fragile and conflict affected situations,FCS,1996,56.017837895161364
Fragile and conflict affected situations,FCS,1997,56.16055102305861
Fragile and conflict affected situations,FCS,1998,56.317519694793916
Fragile and conflict affected situations,FCS,1999,56.491404727897766
Fragile and conflict affected situations,FCS,2000,56.72216964487696
Fragile and conflict affected situations,FCS,2001,56.990450274179736
Fragile and conflict affected situations,FCS,2002,57.29694988747077
Fragile and conflict affected situations,FCS,2003,57.63697593010685
Fragile and conflict affected situations,FCS,2004,58.00497671247965
Fragile and conflict affected situations,FCS,2005,58.394196890904986
Fragile and conflict affected situations,FCS,2006,58.798602752310735
Fragile and conflict affected situations,FCS,2007,59.207821781442895
Fragile and conflict affected situations,FCS,2008,59.61122012997875
Fragile and conflict affected situations,FCS,2009,59.999285874705826
Fragile and conflict affected situations,FCS,2010,60.36845969849217
Fragile and conflict affected situations,FCS,2011,60.71989223103123
Fragile and conflict affected situations,FCS,2012,61.060672483366446
Fragile and conflict affected situations,FCS,2013,61.39444506925621
Fragile and conflict affected situations,FCS,2014,61.72107080407508
Finland,FIN,1990,74.81317073170732
Finland,FIN,1991,75.22756097560976
Finland,FIN,1992,75.45536585365855
Finland,FIN,1993,75.70512195121952
Finland,FIN,1994,76.39560975609756
Finland,FIN,1995,76.40951219512196
Finland,FIN,1996,76.69341463414635
Finland,FIN,1997,76.87853658536586
Finland,FIN,1998,77.09073170731708
Finland,FIN,1999,77.29121951219513
Finland,FIN,2000,77.4658536585366
Finland,FIN,2001,77.96585365853659
Finland,FIN,2002,78.11951219512196
Finland,FIN,2003,78.36829268292684
Finland,FIN,2004,78.71463414634148
Finland,FIN,2005,78.8170731707317
Finland,FIN,2006,79.21463414634147
Finland,FIN,2007,79.26341463414636
Finland,FIN,2008,79.56829268292684
Finland,FIN,2009,79.71951219512196
Finland,FIN,2010,79.87073170731709
Finland,FIN,2011,80.47073170731709
Finland,FIN,2012,80.6268292682927
Finland,FIN,2013,80.97560975609757
Finland,FIN,2014,81.12926829268294
Fiji,FJI,1990,65.57085365853659
Fiji,FJI,1991,65.79331707317074
Fiji,FJI,1992,66.01124390243905
Fiji,FJI,1993,66.22414634146342
Fiji,FJI,1994,66.43353658536587
Fiji,FJI,1995,66.6389024390244
Fiji,FJI,1996,66.84024390243903
Fiji,FJI,1997,67.03756097560978
Fiji,FJI,1998,67.23085365853659
Fiji,FJI,1999,67.42012195121953
Fiji,FJI,2000,67.6058536585366
Fiji,FJI,2001,67.788
Fiji,FJI,2002,67.96709756097562
Fiji,FJI,2003,68.14314634146342
Fiji,FJI,2004,68.31768292682928
Fiji,FJI,2005,68.49178048780489
Fiji,FJI,2006,68.66651219512195
Fiji,FJI,2007,68.84341463414636
Fiji,FJI,2008,69.02202439024391
Fiji,FJI,2009,69.2028536585366
Fiji,FJI,2010,69.38436585365855
Fiji,FJI,2011,69.565
Fiji,FJI,2012,69.74321951219511
Fiji,FJI,2013,69.9179268292683
Fiji,FJI,2014,70.08912195121952
France,FRA,1990,76.6
France,FRA,1991,76.84878048780489
France,FRA,1992,77.1
France,FRA,1993,77.3
France,FRA,1994,77.64878048780488
France,FRA,1995,77.75121951219512
France,FRA,1996,77.95365853658538
France,FRA,1997,78.3048780487805
France,FRA,1998,78.60487804878049
France,FRA,1999,78.7560975609756
France,FRA,2000,79.05609756097562
France,FRA,2001,79.15853658536587
France,FRA,2002,79.26097560975612
France,FRA,2003,79.11463414634147
France,FRA,2004,80.16341463414635
France,FRA,2005,80.16341463414635
France,FRA,2006,80.81219512195123
France,FRA,2007,81.11219512195123
France,FRA,2008,81.21463414634148
France,FRA,2009,81.41463414634147
France,FRA,2010,81.66341463414635
France,FRA,2011,82.11463414634147
France,FRA,2012,81.96829268292684
France,FRA,2013,82.21951219512196
France,FRA,2014,82.37317073170733
Faroe Islands,FRO,1990,76.11463414634149
Faroe Islands,FRO,1991,76.36341463414635
Faroe Islands,FRO,1992,76.61463414634147
Faroe Islands,FRO,1993,76.91463414634147
Faroe Islands,FRO,1994,77.16585365853659
Faroe Islands,FRO,1995,77.36585365853661
Faroe Islands,FRO,1996,77.61707317073171
Faroe Islands,FRO,1997,77.8219512195122
Faroe Islands,FRO,1998,78.02682926829269
Faroe Islands,FRO,1999,78.23170731707317
Faroe Islands,FRO,2000,78.43658536585367
Faroe Islands,FRO,2001,78.64146341463415
Faroe Islands,FRO,2002,78.84390243902439
Faroe Islands,FRO,2003,78.9439024390244
Faroe Islands,FRO,2004,79.14146341463416
Faroe Islands,FRO,2005,79.29024390243904
Faroe Islands,FRO,2006,79.58780487804879
Faroe Islands,FRO,2007,79.83658536585368
Faroe Islands,FRO,2008,80.13658536585366
Faroe Islands,FRO,2009,80.3878048780488
Faroe Islands,FRO,2010,80.6390243902439
Faroe Islands,FRO,2011,80.93902439024392
Faroe Islands,FRO,2012,81.19024390243904
Faroe Islands,FRO,2013,81.44146341463414
Faroe Islands,FRO,2014,81.69268292682928
"Micronesia, Fed. Sts.",FSM,1990,66.19758536585367
"Micronesia, Fed. Sts.",FSM,1991,66.31012195121953
"Micronesia, Fed. Sts.",FSM,1992,66.42265853658537
"Micronesia, Fed. Sts.",FSM,1993,66.53570731707318
"Micronesia, Fed. Sts.",FSM,1994,66.64824390243902
"Micronesia, Fed. Sts.",FSM,1995,66.759756097561
"Micronesia, Fed. Sts.",FSM,1996,66.86770731707318
"Micronesia, Fed. Sts.",FSM,1997,66.97160975609758
"Micronesia, Fed. Sts.",FSM,1998,67.0729024390244
"Micronesia, Fed. Sts.",FSM,1999,67.17263414634145
"Micronesia, Fed. Sts.",FSM,2000,67.27524390243902
"Micronesia, Fed. Sts.",FSM,2001,67.38426829268293
"Micronesia, Fed. Sts.",FSM,2002,67.50373170731709
"Micronesia, Fed. Sts.",FSM,2003,67.63514634146344
"Micronesia, Fed. Sts.",FSM,2004,67.77602439024392
"Micronesia, Fed. Sts.",FSM,2005,67.92436585365856
"Micronesia, Fed. Sts.",FSM,2006,68.07419512195122
"Micronesia, Fed. Sts.",FSM,2007,68.22048780487808
"Micronesia, Fed. Sts.",FSM,2008,68.35926829268294
"Micronesia, Fed. Sts.",FSM,2009,68.48953658536585
"Micronesia, Fed. Sts.",FSM,2010,68.61226829268293
"Micronesia, Fed. Sts.",FSM,2011,68.73100000000001
"Micronesia, Fed. Sts.",FSM,2012,68.85070731707319
"Micronesia, Fed. Sts.",FSM,2013,68.97339024390244
"Micronesia, Fed. Sts.",FSM,2014,69.10107317073171
Gabon,GAB,1990,61.24014634146342
Gabon,GAB,1991,61.291682926829274
Gabon,GAB,1992,61.25451219512196
Gabon,GAB,1993,61.156682926829276
Gabon,GAB,1994,61.01419512195123
Gabon,GAB,1995,60.82914634146342
Gabon,GAB,1996,60.59209756097561
Gabon,GAB,1997,60.303024390243905
Gabon,GAB,1998,59.97680487804878
Gabon,GAB,1999,59.64131707317074
Gabon,GAB,2000,59.339487804878054
Gabon,GAB,2001,59.11670731707318
Gabon,GAB,2002,59.002804878048785
Gabon,GAB,2003,59.019073170731716
Gabon,GAB,2004,59.17378048780488
Gabon,GAB,2005,59.46804878048781
Gabon,GAB,2006,59.88707317073171
Gabon,GAB,2007,60.39278048780489
Gabon,GAB,2008,60.94919512195123
Gabon,GAB,2009,61.53146341463415
Gabon,GAB,2010,62.12082926829269
Gabon,GAB,2011,62.705097560975624
Gabon,GAB,2012,63.28073170731708
Gabon,GAB,2013,63.843585365853656
Gabon,GAB,2014,64.38339024390244
United Kingdom,GBR,1990,75.88048780487806
United Kingdom,GBR,1991,76.08292682926832
United Kingdom,GBR,1992,76.43414634146342
United Kingdom,GBR,1993,76.38536585365853
United Kingdom,GBR,1994,76.88536585365854
United Kingdom,GBR,1995,76.83658536585367
United Kingdom,GBR,1996,77.08780487804879
United Kingdom,GBR,1997,77.21097560975612
United Kingdom,GBR,1998,77.19024390243904
United Kingdom,GBR,1999,77.39024390243904
United Kingdom,GBR,2000,77.74146341463415
United Kingdom,GBR,2001,77.99268292682927
United Kingdom,GBR,2002,78.14390243902439
United Kingdom,GBR,2003,78.44634146341464
United Kingdom,GBR,2004,78.74634146341464
United Kingdom,GBR,2005,79.04878048780489
United Kingdom,GBR,2006,79.2487804878049
United Kingdom,GBR,2007,79.44878048780488
United Kingdom,GBR,2008,79.6
United Kingdom,GBR,2009,80.05121951219512
United Kingdom,GBR,2010,80.40243902439025
United Kingdom,GBR,2011,80.95121951219512
United Kingdom,GBR,2012,80.90487804878049
United Kingdom,GBR,2013,81.0048780487805
United Kingdom,GBR,2014,81.05609756097563
Georgia,GEO,1990,69.99960975609757
Georgia,GEO,1991,69.96082926829268
Georgia,GEO,1992,69.94773170731709
Georgia,GEO,1993,69.98234146341464
Georgia,GEO,1994,70.07568292682927
Georgia,GEO,1995,70.23273170731709
Georgia,GEO,1996,70.4519512195122
Georgia,GEO,1997,70.71473170731707
Georgia,GEO,1998,71.00351219512197
Georgia,GEO,1999,71.30721951219513
Georgia,GEO,2000,71.6158292682927
Georgia,GEO,2001,71.91826829268294
Georgia,GEO,2002,72.21107317073172
Georgia,GEO,2003,72.49024390243903
Georgia,GEO,2004,72.75029268292684
Georgia,GEO,2005,72.99024390243903
Georgia,GEO,2006,73.21214634146342
Georgia,GEO,2007,73.42102439024391
Georgia,GEO,2008,73.62143902439024
Georgia,GEO,2009,73.81541463414634
Georgia,GEO,2010,74.00243902439024
Georgia,GEO,2011,74.18204878048782
Georgia,GEO,2012,74.35270731707317
Georgia,GEO,2013,74.51390243902439
Georgia,GEO,2014,74.66863414634146
Ghana,GHA,1990,56.75163414634147
Ghana,GHA,1991,57.157268292682936
Ghana,GHA,1992,57.436780487804874
Ghana,GHA,1993,57.57980487804878
Ghana,GHA,1994,57.59482926829269
Ghana,GHA,1995,57.502707317073174
Ghana,GHA,1996,57.340780487804885
Ghana,GHA,1997,57.16424390243903
Ghana,GHA,1998,57.02392682926829
Ghana,GHA,1999,56.953707317073174
Ghana,GHA,2000,56.98709756097562
Ghana,GHA,2001,57.147609756097566
Ghana,GHA,2002,57.42043902439025
Ghana,GHA,2003,57.78517073170732
Ghana,GHA,2004,58.222365853658545
Ghana,GHA,2005,58.70104878048782
Ghana,GHA,2006,59.18421951219513
Ghana,GHA,2007,59.63585365853659
Ghana,GHA,2008,60.03041463414635
Ghana,GHA,2009,60.35546341463415
Ghana,GHA,2010,60.609975609756106
Ghana,GHA,2011,60.80800000000001
Ghana,GHA,2012,60.97702439024391
Ghana,GHA,2013,61.14207317073171
Ghana,GHA,2014,61.31163414634147
Gibraltar,GIB,,
Guinea,GIN,1990,49.91885365853659
Guinea,GIN,1991,50.52734146341464
Guinea,GIN,1992,51.004097560975616
Guinea,GIN,1993,51.35553658536586
Guinea,GIN,1994,51.58758536585366
Guinea,GIN,1995,51.699682926829276
Guinea,GIN,1996,51.697804878048785
Guinea,GIN,1997,51.60934146341464
Guinea,GIN,1998,51.47517073170732
Guinea,GIN,1999,51.33563414634148
Guinea,GIN,2000,51.242902439024405
Guinea,GIN,2001,51.246195121951224
Guinea,GIN,2002,51.372414634146345
Guinea,GIN,2003,51.635146341463425
Guinea,GIN,2004,52.041073170731714
Guinea,GIN,2005,52.586609756097566
Guinea,GIN,2006,53.25475609756098
Guinea,GIN,2007,53.99948780487805
Guinea,GIN,2008,54.77758536585366
Guinea,GIN,2009,55.556146341463425
Guinea,GIN,2010,56.305048780487816
Guinea,GIN,2011,57.00053658536586
Guinea,GIN,2012,57.63763414634147
Guinea,GIN,2013,58.21648780487805
Guinea,GIN,2014,58.73343902439024
"Gambia, The",GMB,1990,52.214000000000006
"Gambia, The",GMB,1991,52.4739756097561
